filename,score,entropy
The hardcover book was next to the brown notebook._00004.png,0.662,55.82566833496094
The hardcover book was next to the brown notebook._00004.png,0.662,63.71372985839844
"The bright, glowing embers of the bonfire cast a warm, inviting light, perfect for storytelling._00004.png",0.2154,105.46356964111328
"The bright, glowing embers of the bonfire cast a warm, inviting light, perfect for storytelling._00004.png",0.2154,90.90094757080078
The sleek black cat sat on top of the fluffy white pillow._00004.png,0.5008,37.239017486572266
The sweet cotton candy spun on the shiny stick and the rough hands._00004.png,0.0022,32.22385025024414
The sweet cotton candy spun on the shiny stick and the rough hands._00004.png,0.0022,24.690156936645508
The green plant was on the right of the white wall._00004.png,0.1028,24.241214752197266
The green plant was on the right of the white wall._00004.png,0.1028,29.444299697875977
"The cool, refreshing breeze blew through the open window, carrying the sweet scent of blooming flowe_00004.png",0.0211,48.012901306152344
"The cool, refreshing breeze blew through the open window, carrying the sweet scent of blooming flowe_00004.png",0.0211,23.455886840820312
The soft pink blanket draped over the hard wooden chair._00004.png,0.8798,73.20008850097656
The soft pink blanket draped over the hard wooden chair._00004.png,0.8798,68.63700103759766
The black sofa was on the left of the white coffee table._00004.png,0.6854,37.344512939453125
The black sofa was on the left of the white coffee table._00004.png,0.6854,26.222139358520508
The prickly green cactus contrasted with the smooth white sand._00004.png,0.4851,50.50334167480469
The prickly green cactus contrasted with the smooth white sand._00004.png,0.4851,85.31868743896484
The soft cotton candy melted on the warm tongue and the cool hand._00004.png,0.2093,9.725459098815918
The soft cotton candy melted on the warm tongue and the cool hand._00004.png,0.2093,6.739633083343506
"The jagged, towering cliffs loomed ominously over the rocky shoreline, their sheer faces weathered b_00004.png",0.4478,128.4912872314453
"The jagged, towering cliffs loomed ominously over the rocky shoreline, their sheer faces weathered b_00004.png",0.4478,101.33206939697266
"The smooth, cool surface of the river rocks were perfect for skipping across the water's surface._00004.png",0.1928,52.6805419921875
"The smooth, cool surface of the river rocks were perfect for skipping across the water's surface._00004.png",0.1928,46.761680603027344
"The tall, elegant giraffes gracefully strode across the savannah, their long necks bending down to n_00004.png",0.3114,90.60874938964844
"The tall, elegant giraffes gracefully strode across the savannah, their long necks bending down to n_00004.png",0.3114,104.40121459960938
The comfortable hammock swayed in the warm breeze and the cool shade._00004.png,0.291,87.95197296142578
The comfortable hammock swayed in the warm breeze and the cool shade._00004.png,0.291,83.26764678955078
"The smooth, rounded stones of the zen garden lay in perfect harmony with the raked sand, inviting me_00004.png",0.0239,57.701560974121094
"The smooth, rounded stones of the zen garden lay in perfect harmony with the raked sand, inviting me_00004.png",0.0239,56.283119201660156
The soft pink pillow leaned against the hard wooden chair._00004.png,0.7539,51.78630065917969
The soft pink pillow leaned against the hard wooden chair._00004.png,0.7539,79.85411071777344
The square book was on top of the blue table._00004.png,0.2904,61.29208755493164
The square book was on top of the blue table._00004.png,0.2904,40.425315856933594
The red hat was on top of the brown coat._00004.png,0.1327,29.944034576416016
The red hat was on top of the brown coat._00004.png,0.1327,31.3851261138916
"The sleek, streamlined shape of the airplane soared through the sky, a marvel of modern engineering._00004.png",0.3983,59.77497482299805
"The sleek, streamlined shape of the airplane soared through the sky, a marvel of modern engineering._00004.png",0.3983,54.837852478027344
The striped rug was on top of the tiled floor._00004.png,0.8481,60.905792236328125
The striped rug was on top of the tiled floor._00004.png,0.8481,42.11789321899414
The fluffy pillows cushioned the tired head and the hard couch._00004.png,0.1817,67.41009521484375
The fluffy pillows cushioned the tired head and the hard couch._00004.png,0.1817,44.124610900878906
The rectangular mirror was hung above the black dresser._00004.png,0.0896,52.22060012817383
The rectangular mirror was hung above the black dresser._00004.png,0.0896,46.31427001953125
"The soft, fluffy clouds drifted lazily across the sky, a natural canvas of endless possibilities and_00004.png",0.0988,42.89884567260742
"The soft, fluffy clouds drifted lazily across the sky, a natural canvas of endless possibilities and_00004.png",0.0988,54.07419204711914
The striped black and white zebra grazed near the tall green tree._00004.png,0.4835,98.03225708007812
The translucent crescent was hovering above the shimmering rhombus and the rough-edged pentagon._00004.png,0.033,20.673160552978516
The translucent crescent was hovering above the shimmering rhombus and the rough-edged pentagon._00004.png,0.033,23.868520736694336
The colorful balloons floated near the shiny silver airplane._00004.png,0.6834,66.08544158935547
The rectangular mirror was hung above the white sink._00004.png,0.8929,38.37003707885742
The rectangular mirror was hung above the white sink._00004.png,0.8929,47.97574996948242
The fluffy pillow was on top of the hard chair._00004.png,0.3544,34.94485092163086
The fluffy pillow was on top of the hard chair._00004.png,0.3544,43.342750549316406
"The sharp, steel blades of the chef's knives sliced through the fresh, juicy vegetables with ease, c_00004.png",0.0053,38.54039764404297
"The sharp, steel blades of the chef's knives sliced through the fresh, juicy vegetables with ease, c_00004.png",0.0053,62.32733917236328
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00004.png",0.0386,47.04121017456055
"The soft, plush cushions of the movie theater seats welcomed the moviegoers, as they settled in for _00004.png",0.0386,39.14427185058594
"The sharp, angular lines of the modern architecture contrasted with the natural landscape, a melding_00004.png",0.0606,82.84798431396484
"The sharp, angular lines of the modern architecture contrasted with the natural landscape, a melding_00004.png",0.0606,15.387825012207031
The cracked rectangle was leaning against the glossy cylinder and the peeling triangle._00004.png,0.0044,40.04139709472656
The cracked rectangle was leaning against the glossy cylinder and the peeling triangle._00004.png,0.0044,32.15751647949219
"The sleek, streamlined silhouette of the greyhound was a picture of grace and speed._00004.png",0.0001,20.59486961364746
"The sleek, streamlined silhouette of the greyhound was a picture of grace and speed._00004.png",0.0001,33.167415618896484
The red hat was on top of the brown coat rack._00004.png,0.3187,53.666107177734375
The red hat was on top of the brown coat rack._00004.png,0.3187,71.96061706542969
The white shirt was on top of the black pants._00004.png,0.0003,68.64830780029297
The white shirt was on top of the black pants._00004.png,0.0003,39.94536209106445
"The smooth, curved lines of the sculpture flowed effortlessly from one form to the next, a beautiful_00004.png",0.5146,9.095308303833008
"The smooth, curved lines of the sculpture flowed effortlessly from one form to the next, a beautiful_00004.png",0.5146,19.085630416870117
The silver watch was resting on the brown nightstand._00004.png,0.1946,50.620811462402344
The silver watch was resting on the brown nightstand._00004.png,0.1946,49.07402420043945
The soft pink petals of the flower contrasted with the rough grey sidewalk._00004.png,0.3064,76.25804138183594
The soft pink petals of the flower contrasted with the rough grey sidewalk._00004.png,0.3064,84.52838134765625
"The intricate, winding roads of the city snaked through the urban landscape, a maze of possibilities_00004.png",0.0049,73.9190444946289
"The intricate, winding roads of the city snaked through the urban landscape, a maze of possibilities_00004.png",0.0049,81.56949615478516
The white shirt was on the black hanger._00004.png,0.7251,41.391971588134766
The white shirt was on the black hanger._00004.png,0.7251,35.890480041503906
The fluffy cat was lying on the soft blanket._00004.png,0.8593,80.56266784667969
The fluffy cat was lying on the soft blanket._00004.png,0.8593,73.13739013671875
The crisp apple lay beside the rough stone and the silky fabric._00004.png,0.0301,78.61235046386719
The crisp apple lay beside the rough stone and the silky fabric._00004.png,0.0301,68.72212982177734
The soft pink petals of the cherry blossom contrasted with the rough brown bark._00004.png,0.2864,136.40744018554688
The soft pink petals of the cherry blossom contrasted with the rough brown bark._00004.png,0.2864,112.68335723876953
"The soft, plush texture of the teddy bear was a comforting companion for the child at bedtime._00004.png",0.0015,39.73915481567383
"The soft, plush texture of the teddy bear was a comforting companion for the child at bedtime._00004.png",0.0015,69.06124114990234
The leather wallet was inside the brown purse._00004.png,0.5097,63.98868179321289
The leather wallet was inside the brown purse._00004.png,0.5097,42.12150955200195
"The intricate, delicate web of the spider shimmered in the early morning dew, a natural masterpiece _00004.png",0.0097,37.48115921020508
"The intricate, delicate web of the spider shimmered in the early morning dew, a natural masterpiece _00004.png",0.0097,41.326263427734375
The shiny silver watch ticked on the rough wooden table._00004.png,0.1173,55.49667739868164
The shiny silver watch ticked on the rough wooden table._00004.png,0.1173,67.62451934814453
The red book was on top of the yellow bookshelf._00004.png,0.2582,32.128501892089844
The red book was on top of the yellow bookshelf._00004.png,0.2582,24.758676528930664
The round clock was on the left of the rectangular picture frame._00004.png,0.7018,43.23679733276367
The round clock was on the left of the rectangular picture frame._00004.png,0.7018,41.44161605834961
"The vibrant, multicolored feathers of the peacock fanned out in a brilliant display of natural elega_00004.png",0.0041,53.46781921386719
"The vibrant, multicolored feathers of the peacock fanned out in a brilliant display of natural elega_00004.png",0.0041,44.798336029052734
The hot pink lipstick lay next to the shiny gold compact mirror._00004.png,0.4028,43.799720764160156
"The sharp, angular lines of the geometric sculpture were a study in contrast and form._00004.png",0.0037,14.084314346313477
"The sharp, angular lines of the geometric sculpture were a study in contrast and form._00004.png",0.0037,9.141679763793945
The red apple was on top of the black plate._00004.png,0.1622,27.396934509277344
The red apple was on top of the black plate._00004.png,0.1622,27.789291381835938
The red mug was on top of the green coaster._00004.png,0.0496,38.957763671875
The red mug was on top of the green coaster._00004.png,0.0496,33.135040283203125
The green plant was on the left of the yellow lamp._00004.png,0.5104,38.96239471435547
The green plant was on the left of the yellow lamp._00004.png,0.5104,38.257850646972656
The blue cylinder was balanced on the edge of the yellow hexagon and the green diamond._00004.png,0.0175,24.55926513671875
The blue cylinder was balanced on the edge of the yellow hexagon and the green diamond._00004.png,0.0175,29.802734375
The green plant is on top of the silver nightstand._00004.png,0.1032,62.24773025512695
The green plant is on top of the silver nightstand._00004.png,0.1032,58.14141082763672
The striped rug was on top of the wooden floor._00004.png,0.5506,42.04077911376953
The striped rug was on top of the wooden floor._00004.png,0.5506,39.30547332763672
"The smooth, white marble columns supported the grand entrance of the ancient temple, their intricate_00004.png",0.093,56.8776741027832
"The smooth, white marble columns supported the grand entrance of the ancient temple, their intricate_00004.png",0.093,59.52021789550781
The sleek black pen wrote on the crisp white notepad._00004.png,0.5521,26.019845962524414
The sleek black pen wrote on the crisp white notepad._00004.png,0.5521,17.78030776977539
The sleek black laptop sat on the clean white desk._00004.png,0.5362,29.16615104675293
The sleek black laptop sat on the clean white desk._00004.png,0.5362,31.290700912475586
The rectangular box was nestled between the cylindrical tube and the conical funnel._00004.png,0.3494,38.192073822021484
The rectangular box was nestled between the cylindrical tube and the conical funnel._00004.png,0.3494,32.80026626586914
The green diamond was nestled between the blue cylinder and the yellow hexagon._00004.png,0.0554,27.551477432250977
The green diamond was nestled between the blue cylinder and the yellow hexagon._00004.png,0.0554,32.3863525390625
The smooth black leather jacket hung next to the rugged brown boots._00004.png,0.5489,69.95081329345703
The fresh omelet cooked the fluffy eggs and the crisp vegetables._00004.png,0.1348,107.38912963867188
The fresh omelet cooked the fluffy eggs and the crisp vegetables._00004.png,0.1348,100.66246795654297
The rough brown boots contrasted with the smooth white snow._00004.png,0.6288,91.44216918945312
The rough brown boots contrasted with the smooth white snow._00004.png,0.6288,107.46174621582031
The fuzzy sphere was nestled between the spiky cube and the smooth cylinder._00004.png,0.1268,57.7741813659668
The fuzzy sphere was nestled between the spiky cube and the smooth cylinder._00004.png,0.1268,55.89167785644531
The brown boots were on top of the wooden shoe rack._00004.png,0.5727,77.53907012939453
The brown boots were on top of the wooden shoe rack._00004.png,0.5727,58.54728698730469
"The soft, fluffy snow blanketed the ground, creating a winter wonderland of icy beauty._00004.png",0.1917,103.37071990966797
"The soft, fluffy snow blanketed the ground, creating a winter wonderland of icy beauty._00004.png",0.1917,118.71878051757812
"The smooth, polished surface of the marble countertop gleamed in the sunlight, a luxurious material _00004.png",0.1713,36.154048919677734
"The smooth, polished surface of the marble countertop gleamed in the sunlight, a luxurious material _00004.png",0.1713,43.60824203491211
The metallic sphere was nestled between the wooden rectangle and the textured cube._00004.png,0.2016,42.95155334472656
The metallic sphere was nestled between the wooden rectangle and the textured cube._00004.png,0.2016,52.182003021240234
The juicy burger sat on the soft bun and the crispy lettuce._00004.png,0.6396,78.57910919189453
The juicy burger sat on the soft bun and the crispy lettuce._00004.png,0.6396,101.6138916015625
The rough bark scraped against the soft skin and the delicate flower._00004.png,0.1244,57.347049713134766
The rough bark scraped against the soft skin and the delicate flower._00004.png,0.1244,46.22261428833008
"The twisted, gnarled roots of the old oak tree snaked through the rich soil, anchoring it firmly to _00004.png",0.2978,92.01361083984375
"The twisted, gnarled roots of the old oak tree snaked through the rich soil, anchoring it firmly to _00004.png",0.2978,103.86804962158203
"The vibrant, glittering lights of the carnival rides spun and twirled in dizzying circles, thrilling_00004.png",0.9329,75.900634765625
"The vibrant, glittering lights of the carnival rides spun and twirled in dizzying circles, thrilling_00004.png",0.9329,75.52005767822266
The white book was on top of the blue shelf._00004.png,0.2602,18.502273559570312
The white book was on top of the blue shelf._00004.png,0.2602,20.178876876831055
The soft blue sky contrasted with the sharp white clouds._00004.png,0.1535,20.6202335357666
The soft blue sky contrasted with the sharp white clouds._00004.png,0.1535,31.18988800048828
"The soft, furry kittens played together in a pile on the warm, cozy blanket, their tiny paws batting_00004.png",0.2861,62.461639404296875
"The soft, furry kittens played together in a pile on the warm, cozy blanket, their tiny paws batting_00004.png",0.2861,61.79330825805664
The crisp green lettuce lay next to the juicy red tomato._00004.png,0.3034,46.074989318847656
"The smooth, polished surface of the marble statue gleamed in the sunlight, a symbol of timeless beau_00004.png",0.0185,34.63463592529297
"The smooth, polished surface of the marble statue gleamed in the sunlight, a symbol of timeless beau_00004.png",0.0185,43.5421257019043
The black pencil was next to the green notebook._00004.png,0.6121,39.69868087768555
The black pencil was next to the green notebook._00004.png,0.6121,62.91889190673828
The yellow pencil was next to the blue pen._00004.png,0.2708,39.36579132080078
The yellow pencil was next to the blue pen._00004.png,0.2708,39.47964859008789
The bright yellow sunflower stood tall next to the soft green grass._00004.png,0.7341,31.357486724853516
The fragrant perfume lingered on the soft skin and the rough fabric._00004.png,0.2356,54.45391845703125
The fragrant perfume lingered on the soft skin and the rough fabric._00004.png,0.2356,72.70405578613281
The fresh vegetables grew in the rich soil and the rocky terrain._00004.png,0.0286,139.93374633789062
The fresh vegetables grew in the rich soil and the rocky terrain._00004.png,0.0286,112.80744934082031
"The sparkling, crystal-clear waters of the lake beckoned to the swimmers, the cool waves lapping at _00004.png",0.0233,124.19474029541016
"The sparkling, crystal-clear waters of the lake beckoned to the swimmers, the cool waves lapping at _00004.png",0.0233,88.63030242919922
The square coaster was next to the circular glass._00004.png,0.2285,45.06353759765625
The square coaster was next to the circular glass._00004.png,0.2285,34.70048141479492
"The soft, warm glow of the campfire illuminated the faces of the hikers, as they roasted marshmallow_00004.png",0.0,112.42741394042969
"The soft, warm glow of the campfire illuminated the faces of the hikers, as they roasted marshmallow_00004.png",0.0,123.69842529296875
The fluffy white cat slept on the warm fuzzy blanket._00004.png,0.8809,68.95699310302734
The fluffy white cat slept on the warm fuzzy blanket._00004.png,0.8809,69.13972473144531
The golden parallelogram was suspended in mid-air near the matte hexagon and the translucent oval._00004.png,0.0002,38.38213348388672
The fluffy white clouds floated above the deep blue sea._00004.png,0.6351,58.705135345458984
The fluffy white clouds floated above the deep blue sea._00004.png,0.6351,86.18651580810547
The bright red fire engine sped past the dull grey building._00004.png,0.3724,63.97197723388672
The bright red fire engine sped past the dull grey building._00004.png,0.3724,59.25477981567383
"The sleek, black sports car sped down the winding country road, leaving a trail of dust in its wake._00004.png",0.0396,75.54617309570312
"The sleek, black sports car sped down the winding country road, leaving a trail of dust in its wake._00004.png",0.0396,85.83975982666016
"The vibrant, swirling colors of the tie-dye shirt burst with energy and personality, a unique expres_00004.png",0.0388,38.2994270324707
"The vibrant, swirling colors of the tie-dye shirt burst with energy and personality, a unique expres_00004.png",0.0388,53.820899963378906
The square box was next to the circular canister._00004.png,0.0412,26.794002532958984
The square box was next to the circular canister._00004.png,0.0412,38.942649841308594
The white cat is lying on the brown sofa._00004.png,0.7897,77.83025360107422
The white cat is lying on the brown sofa._00004.png,0.7897,63.12516784667969
The smooth lotion moisturized the dry skin and the rough calluses._00004.png,0.0804,27.813724517822266
The smooth lotion moisturized the dry skin and the rough calluses._00004.png,0.0804,21.98666763305664
The smooth silk dress flowed on the curvy body and the straight floor._00004.png,0.0239,54.23214340209961
The smooth silk dress flowed on the curvy body and the straight floor._00004.png,0.0239,62.67420196533203
The soft bed sheets embraced the tired body and the hard mattress._00004.png,0.2936,53.49161148071289
The soft bed sheets embraced the tired body and the hard mattress._00004.png,0.2936,49.77335739135742
The soft pink rose petal fell onto the rough grey sidewalk._00004.png,0.3859,95.1995620727539
The soft pink rose petal fell onto the rough grey sidewalk._00004.png,0.3859,96.08104705810547
The sour grape sat next to the sweet cherry and the juicy plum._00004.png,0.1417,54.05931091308594
The comfortable armchair embraced the tired body and the hard wooden floor._00004.png,0.0836,54.553287506103516
The comfortable armchair embraced the tired body and the hard wooden floor._00004.png,0.0836,63.69742965698242
The shiny black motorcycle zoomed past the old rusty car._00004.png,0.0723,52.341148376464844
The shiny black motorcycle zoomed past the old rusty car._00004.png,0.0723,60.817630767822266
The oval plate was on top of the square placemat._00004.png,0.3065,40.37580871582031
The oval plate was on top of the square placemat._00004.png,0.3065,34.456058502197266
"The soft, gentle lullaby of the mother's voice calmed the crying baby, a soothing embrace of materna_00004.png",0.0276,65.0211410522461
"The soft, gentle lullaby of the mother's voice calmed the crying baby, a soothing embrace of materna_00004.png",0.0276,62.67534255981445
The fluffy white cat snuggled up next to the warm brown blanket._00004.png,0.1463,86.5779037475586
The rough brown boots contrasted with the soft white snow._00004.png,0.3836,87.19632720947266
The rough brown boots contrasted with the soft white snow._00004.png,0.3836,94.34806823730469
The sharp blue scissors cut through the thick white paper._00004.png,0.4971,20.05144691467285
The sharp blue scissors cut through the thick white paper._00004.png,0.4971,36.26896667480469
The rectangular book was on top of the black shelf._00004.png,0.2697,40.834251403808594
The rectangular book was on top of the black shelf._00004.png,0.2697,25.248355865478516
The soft blanket was on top of the hard couch._00004.png,0.1445,44.694252014160156
The soft blanket was on top of the hard couch._00004.png,0.1445,59.12196350097656
The white shirt was on top of the blue pants._00004.png,0.0016,38.52671813964844
The white shirt was on top of the blue pants._00004.png,0.0016,43.327823638916016
The flickering candle cast shadows on the smooth wall and the textured rug._00004.png,0.5071,51.1856803894043
The flickering candle cast shadows on the smooth wall and the textured rug._00004.png,0.5071,48.48382568359375
The crunchy brown leaves covered the damp grey sidewalk._00004.png,0.7986,52.71196746826172
The crunchy brown leaves covered the damp grey sidewalk._00004.png,0.7986,41.4415168762207
The black camera was next to the white tripod._00004.png,0.1125,37.85164260864258
The black camera was next to the white tripod._00004.png,0.1125,54.0999641418457
The square book was next to the green notebook._00004.png,0.6098,50.07421112060547
The square book was next to the green notebook._00004.png,0.6098,27.43937873840332
"The rich, earthy tones of the autumn leaves rustled in the breeze, a seasonal masterpiece of color a_00004.png",0.0168,54.85859680175781
"The rich, earthy tones of the autumn leaves rustled in the breeze, a seasonal masterpiece of color a_00004.png",0.0168,54.51298522949219
"The fluffy, white clouds floated lazily in the blue sky, like cotton candy in a fairytale._00004.png",0.0002,39.90779495239258
"The fluffy, white clouds floated lazily in the blue sky, like cotton candy in a fairytale._00004.png",0.0002,36.54777526855469
The translucent sphere floated near the opaque cube and the metallic hexagon._00004.png,0.2561,51.6646842956543
The shiny silver ring sparkled on the rough wooden table._00004.png,0.1158,84.33525085449219
The shiny silver ring sparkled on the rough wooden table._00004.png,0.1158,78.71440124511719
The green plant was on the left of the white lamp._00004.png,0.243,75.76559448242188
The green plant was on the left of the white lamp._00004.png,0.243,46.2442626953125
The bright orange pumpkin sat next to the crisp green apples._00004.png,0.0867,32.13232421875
The sleek black dress hung on the clean white hanger._00004.png,0.444,54.07893371582031
The sleek black dress hung on the clean white hanger._00004.png,0.444,44.585079193115234
"The bold, dynamic brushstrokes of the painting created a vibrant explosion of color and movement, a _00004.png",0.0275,45.86407470703125
"The bold, dynamic brushstrokes of the painting created a vibrant explosion of color and movement, a _00004.png",0.0275,45.17337417602539
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00004.png",0.2536,79.22913360595703
"The warm, welcoming glow of the lanterns illuminated the bustling night market, as the vendors hawke_00004.png",0.2536,84.2986831665039
The juicy red tomato lay next to the ripe orange pepper._00004.png,0.7407,62.5063591003418
"The sleek, modern design of the smartphone made it a stylish accessory for the tech-savvy user._00004.png",0.3728,32.9109001159668
"The sleek, modern design of the smartphone made it a stylish accessory for the tech-savvy user._00004.png",0.3728,35.501617431640625
The red apple was next to the yellow pear._00004.png,0.6426,37.36677169799805
The red apple was next to the yellow pear._00004.png,0.6426,47.66757583618164
"The soft, gentle touch of the therapist's hands provided healing relief to the injured athlete, a th_00004.png",0.0217,64.84344482421875
"The soft, gentle touch of the therapist's hands provided healing relief to the injured athlete, a th_00004.png",0.0217,79.99408721923828
"The towering, majestic elephants strode through the savanna, their powerful trunks reaching for the _00004.png",0.129,144.4591064453125
"The towering, majestic elephants strode through the savanna, their powerful trunks reaching for the _00004.png",0.129,121.39415740966797
The flickering fire lit up the cozy room and the dark night sky._00004.png,0.2202,57.69363021850586
The flickering fire lit up the cozy room and the dark night sky._00004.png,0.2202,22.14507484436035
The crisp white sheet covered the lumpy blue mattress._00004.png,0.1982,59.283111572265625
The crisp white sheet covered the lumpy blue mattress._00004.png,0.1982,63.616485595703125
The shiny silver watch ticked on the rough wooden nightstand._00004.png,0.1607,53.48283004760742
The shiny silver watch ticked on the rough wooden nightstand._00004.png,0.1607,64.57829284667969
The colorful parrot sat next to the sleek black cage._00004.png,0.5597,60.11632537841797
The sweet honeycomb dripped on the crunchy toast and the soft cheese._00004.png,0.385,81.81551361083984
The sweet honeycomb dripped on the crunchy toast and the soft cheese._00004.png,0.385,85.35386657714844
The smooth white marble statue stood in front of the rough grey wall._00004.png,0.0468,83.0591049194336
The smooth white marble statue stood in front of the rough grey wall._00004.png,0.0468,100.55632019042969
The red umbrella was on top of the white coat rack._00004.png,0.1959,24.991952896118164
The red umbrella was on top of the white coat rack._00004.png,0.1959,43.79954528808594
The sleek bike zoomed down the smooth road and the bumpy trail._00004.png,0.0016,52.245513916015625
The sleek bike zoomed down the smooth road and the bumpy trail._00004.png,0.0016,43.15837478637695
The warm yellow sun shone down on the cool blue water._00004.png,0.3181,25.237503051757812
The warm yellow sun shone down on the cool blue water._00004.png,0.3181,25.888460159301758
The rough brown burlap sack lay next to the smooth white satin ribbon._00004.png,0.1838,106.3496322631836
"The sharp, angular lines of the skyscrapers jutted up into the sky, a towering testament to human in_00004.png",0.0708,68.29602813720703
"The sharp, angular lines of the skyscrapers jutted up into the sky, a towering testament to human in_00004.png",0.0708,64.11144256591797
The warm yellow light shone down on the colorful fruit market._00004.png,0.6808,48.16128921508789
The warm yellow light shone down on the colorful fruit market._00004.png,0.6808,52.85618209838867
The black chair was on the left of the white table._00004.png,0.5977,59.78260040283203
The black chair was on the left of the white table._00004.png,0.5977,59.84617614746094
The smooth purple vase sat next to the tall white candlestick._00004.png,0.1184,47.948848724365234
The glossy apple sat next to the fuzzy peach and the prickly pear._00004.png,0.0033,57.95686721801758
The iridescent teardrop was nestled between the jagged diamond and the striped sphere._00004.png,0.309,44.724945068359375
The iridescent teardrop was nestled between the jagged diamond and the striped sphere._00004.png,0.309,26.311769485473633
"The delicate, intricate web of the spider glistened with dew drops in the early morning light, a mar_00004.png",0.0002,29.962265014648438
"The delicate, intricate web of the spider glistened with dew drops in the early morning light, a mar_00004.png",0.0002,30.818246841430664
The flickering torch lit the dark cave and the dim tunnel._00004.png,0.0517,48.089683532714844
The flickering torch lit the dark cave and the dim tunnel._00004.png,0.0517,43.717498779296875
The striped black and white cat lay next to the soft grey blanket._00004.png,0.3682,68.08553314208984
The cylindrical tube was nestled between the rectangular box and the conical funnel._00004.png,0.3371,29.288183212280273
The cylindrical tube was nestled between the rectangular box and the conical funnel._00004.png,0.3371,22.523771286010742
The fluffy marshmallow melted over the warm cocoa and the crunchy graham cracker._00004.png,0.7609,63.43754196166992
The fluffy marshmallow melted over the warm cocoa and the crunchy graham cracker._00004.png,0.7609,64.5226058959961
The shiny silver watch lay next to the smooth black leather wallet._00004.png,0.5024,45.006874084472656
The rectangular picture frame was hung above the beige couch._00004.png,0.8013,39.72742462158203
The rectangular picture frame was hung above the beige couch._00004.png,0.8013,42.27397537231445
The sweet berry jam spread on the crunchy toast and the soft butter._00004.png,0.2317,69.09087371826172
The sweet berry jam spread on the crunchy toast and the soft butter._00004.png,0.2317,60.90131759643555
The black phone was resting on the brown charger._00004.png,0.3538,48.95701599121094
The black phone was resting on the brown charger._00004.png,0.3538,45.625160217285156
The shiny diamond ring adorned the delicate finger and the rough hand._00004.png,0.0057,59.35197448730469
The shiny diamond ring adorned the delicate finger and the rough hand._00004.png,0.0057,57.82404708862305
"The fiery, blazing sun sank below the horizon, painting the sky with a spectrum of orange and red hu_00004.png",0.0365,34.1766242980957
"The sharp, crisp crack of the bat hitting the ball signaled a home run, a moment of triumph._00004.png",0.0008,70.6366958618164
"The sharp, crisp crack of the bat hitting the ball signaled a home run, a moment of triumph._00004.png",0.0008,61.67564010620117
"The soft, fluffy clouds drifted lazily across the blue sky, a canvas of endless possibilities and im_00004.png",0.0,42.850223541259766
"The soft, fluffy clouds drifted lazily across the blue sky, a canvas of endless possibilities and im_00004.png",0.0,31.047550201416016
"The sparkling, crystal chandeliers hung from the ornate ceiling of the grand ballroom, casting a war_00004.png",0.001,46.11076354980469
"The sparkling, crystal chandeliers hung from the ornate ceiling of the grand ballroom, casting a war_00004.png",0.001,40.53527069091797
The rectangular mirror was hung above the wooden shelf._00004.png,0.7854,51.533626556396484
The rectangular mirror was hung above the wooden shelf._00004.png,0.7854,46.28340530395508
The sleek black sports car drove past the bulky grey SUV._00004.png,0.2381,51.99668502807617
The sleek black sports car drove past the bulky grey SUV._00004.png,0.2381,50.8175048828125
The rough brown bark of the tree contrasted with the smooth green leaves._00004.png,0.5884,93.0685806274414
The rough brown bark of the tree contrasted with the smooth green leaves._00004.png,0.5884,93.61398315429688
The sizzling bacon cooked in the greasy pan and the crispy toast._00004.png,0.0624,93.97496795654297
The sizzling bacon cooked in the greasy pan and the crispy toast._00004.png,0.0624,93.12882995605469
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00004.png,0.4185,66.66627502441406
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00004.png,0.4185,30.26211166381836
The sweet red strawberry lay next to the tart green apple._00004.png,0.2671,48.06251525878906
The black headphones were next to the green phone._00004.png,0.1667,48.210838317871094
The black headphones were next to the green phone._00004.png,0.1667,50.06230163574219
The warm yellow light shone down on the colorful flower bouquet._00004.png,0.768,16.579252243041992
The warm yellow light shone down on the colorful flower bouquet._00004.png,0.768,16.522411346435547
The rectangular mirror was hung above the wooden dresser._00004.png,0.8569,41.68977355957031
The rectangular mirror was hung above the wooden dresser._00004.png,0.8569,64.59037017822266
The black suitcase was next to the brown briefcase._00004.png,0.6675,61.87384796142578
The black suitcase was next to the brown briefcase._00004.png,0.6675,59.4970817565918
"The sleek, aerodynamic shape of the fighter jet sliced through the air, a machine of power and preci_00004.png",0.0002,74.084228515625
"The sleek, aerodynamic shape of the fighter jet sliced through the air, a machine of power and preci_00004.png",0.0002,40.04891586303711
The soft blanket was on top of the hard armchair._00004.png,0.241,66.17589569091797
The soft blanket was on top of the hard armchair._00004.png,0.241,67.89473724365234
The flickering candle flame danced on the smooth wax and the textured holder._00004.png,0.7956,31.801591873168945
The flickering candle flame danced on the smooth wax and the textured holder._00004.png,0.7956,31.203737258911133
"The bold, striking patterns of the tiger's stripes blended seamlessly with the dappled light of the _00004.png",0.0037,32.43388748168945
"The bold, striking patterns of the tiger's stripes blended seamlessly with the dappled light of the _00004.png",0.0037,34.545433044433594
The fluffy snowflakes fell on the icy ground and the slushy pavement._00004.png,0.3579,90.62327575683594
The fluffy snowflakes fell on the icy ground and the slushy pavement._00004.png,0.3579,82.42564392089844
